customer_id,embedding_vector,last_updated
CUST00180,"0.119437,0.229122,0.000000,0.071666,0.168083,0.266000,-0.225427,0.007979,0.110997,-0.052712,0.077710,-0.045393,-0.029131,0.222987,-0.036714,-0.040146,-0.077599,0.164569,-0.063633,0.032513,-0.025677,0.051666,-0.109704,-0.074216,-0.099817,-0.099200,0.002352,-0.008803,0.067918,-0.103388,0.045472,0.018183,-0.139072,0.110876,-0.071384,0.040103,-0.144131,0.131445,-0.058906,-0.029404,-0.055706,0.052366,0.058373,-0.022980,0.017033,0.046251,-0.082597,-0.007005,-0.034547,-0.093759",2026-02-11 21:57:16.014787
CUST00181,"0.089510,0.426612,0.900000,0.381966,0.123732,0.254000,-0.002157,-0.039097,-0.084476,0.001356,0.181256,0.049760,-0.004499,-0.035682,-0.133188,0.082525,0.025861,0.006294,0.084647,0.155194,-0.131220,-0.120814,0.070293,-0.072551,0.048636,-0.128373,0.008481,0.109853,-0.012724,0.035001,-0.226032,0.032849,-0.121428,0.081832,0.037940,0.010225,0.104256,-0.137957,0.077995,0.086036,0.077009,0.016945,0.015598,-0.114151,0.055614,-0.052070,-0.106059,0.091635,0.032819,0.182320",2026-03-11 21:57:16.014839
CUST00182,"0.061821,0.571372,0.900000,-0.450926,0.139378,0.276000,-0.030169,-0.009508,-0.025869,-0.063226,0.146496,0.013530,-0.121296,0.036821,-0.114372,0.087315,-0.077173,-0.226239,-0.037369,0.032391,-0.003208,-0.049970,-0.068298,0.111511,0.089175,0.024832,0.026238,-0.000686,-0.190502,0.023371,0.107758,0.017739,-0.019259,0.111415,0.134905,-0.127093,-0.173296,0.015504,0.051579,0.052609,-0.065655,0.123214,-0.226930,-0.008353,-0.183839,0.119927,-0.013682,-0.086636,0.135763,0.068736",2026-03-30 21:57:16.014890
CUST00183,"0.100695,0.580349,0.900000,0.521766,0.051213,0.222000,-0.105564,0.024522,0.098260,0.007617,-0.110651,-0.039276,0.029552,-0.016806,0.051933,-0.149120,-0.014947,-0.003883,0.015362,-0.082021,0.386579,-0.095898,0.005342,0.121498,0.038551,-0.092949,-0.169431,-0.082559,-0.067886,-0.065419,-0.046739,-0.105562,0.037430,0.080551,-0.100411,-0.099238,0.184238,0.039687,-0.082817,0.082118,0.097444,-0.201193,0.123353,0.014340,-0.167786,0.006778,-0.163094,-0.153449,0.162438,0.145740",2026-03-02 21:57:16.014937
CUST00184,"0.120944,0.583389,0.000000,-0.366253,0.094055,0.618000,0.048999,-0.116694,-0.064006,0.008113,-0.229335,0.024607,0.051098,-0.115569,-0.163251,0.137616,-0.003627,0.030684,0.008558,-0.099922,-0.010666,0.023577,0.015990,0.094235,0.075403,0.019018,0.126015,-0.039698,-0.165968,0.040968,-0.022177,-0.022356,-0.041290,0.024199,-0.100037,-0.085268,0.077055,0.106092,-0.120248,0.044462,-0.132060,-0.134472,-0.049918,0.093972,-0.137143,0.034775,0.161519,0.162753,-0.045573,-0.210714",2026-04-04 21:57:16.014982
CUST00185,"0.126419,0.315392,0.000000,0.135994,-0.059490,0.194000,-0.040366,-0.067101,0.102740,-0.095302,0.040868,-0.012782,-0.029957,0.083244,-0.018388,-0.014576,-0.068305,-0.010332,-0.080899,0.000964,-0.045093,0.111030,0.123022,0.018384,0.111480,-0.030490,-0.102278,-0.089445,-0.043218,-0.119200,-0.095525,-0.015954,-0.022029,0.053385,0.044426,0.001458,0.029627,-0.041429,-0.115468,-0.000053,0.025255,0.107066,0.010370,-0.042599,0.052285,-0.243022,0.167230,-0.164237,-0.167037,-0.156027",2026-02-25 21:57:16.015036
CUST00186,"0.074507,0.679272,0.600000,-0.110944,-0.004823,0.718000,-0.085560,0.015935,0.111218,0.049690,0.048030,0.017286,-0.089048,-0.047688,-0.146219,0.038775,0.044531,-0.054681,-0.031841,0.164367,-0.067699,-0.076079,0.049442,-0.076430,0.018941,0.046804,0.097475,0.072820,0.116670,0.058486,0.100497,-0.176228,-0.089727,-0.284653,-0.002141,-0.115625,0.026226,-0.012246,0.049364,-0.132095,-0.303307,0.087226,-0.140913,0.204379,0.032556,-0.046989,0.106132,0.157298,0.123233,-0.024005",2026-02-27 21:57:16.015089
CUST00187,"0.101956,0.660852,0.000000,0.106126,-0.037457,0.210000,-0.062160,0.026439,-0.088003,0.082792,0.163051,-0.181822,-0.036487,-0.158451,-0.111114,-0.099102,-0.035015,-0.089301,0.051494,-0.138573,0.111918,-0.013889,0.085288,-0.031365,0.028934,0.118366,-0.037153,0.007100,-0.114585,-0.019112,0.031336,-0.042998,-0.003144,0.047246,-0.048205,0.028996,-0.021683,0.153061,-0.054407,-0.057323,-0.051196,-0.192703,-0.131663,-0.029131,-0.045415,0.010375,0.035373,0.123391,0.008445,0.006060",2026-03-11 21:57:16.015139
CUST00188,"0.153124,0.520876,0.000000,-0.001228,0.552696,0.588000,-0.025557,0.119266,0.220567,0.041248,-0.093035,0.101908,0.063702,0.035699,0.040960,0.036724,0.002282,-0.155864,-0.087292,-0.040136,0.118210,0.022650,-0.257997,0.090180,-0.060431,0.045987,-0.014124,-0.056809,0.185154,-0.110271,-0.035993,0.087377,-0.007723,0.082856,-0.046171,-0.007226,-0.149483,-0.129930,-0.036329,-0.157268,0.019167,0.001068,-0.117291,-0.043191,0.091435,-0.085487,-0.134166,0.107279,-0.015000,-0.115601",2026-02-12 21:57:16.015184
CUST00189,"0.114939,0.489405,0.600000,-0.113568,0.514178,0.388000,0.008966,0.139589,0.094245,0.003157,0.042946,-0.051372,-0.135229,0.135595,0.015194,-0.076720,0.129442,-0.193472,0.065171,0.018600,0.007402,0.074615,-0.073066,-0.051557,-0.069278,-0.137270,-0.220890,-0.009358,-0.104641,0.112555,-0.067646,-0.092706,-0.191733,0.187366,0.039028,-0.120185,0.059720,-0.114279,-0.044884,0.048128,0.005911,0.012574,0.174934,-0.103953,-0.040785,-0.020686,-0.055185,-0.152865,0.061589,0.031483",2026-04-05 21:57:16.015230
CUST00190,"0.078044,0.391812,0.900000,-0.379611,0.028895,0.314000,-0.028222,0.121544,0.026888,-0.033661,0.004626,0.052364,-0.089014,0.041579,-0.055633,-0.062609,0.038424,0.038065,-0.003351,0.130906,0.052571,0.050689,-0.135123,0.025212,0.124729,0.106716,0.005750,0.143387,-0.009892,0.046200,-0.006043,0.067901,-0.024267,0.064933,0.008219,-0.146318,0.216963,0.059482,-0.020221,-0.021917,-0.065230,0.024471,-0.103933,-0.229378,0.097731,0.024450,-0.022832,-0.024675,-0.216599,-0.100002",2026-03-13 21:57:16.015275
CUST00191,"0.111962,0.440145,0.900000,0.479868,0.031997,0.464000,0.065131,-0.252283,0.030224,0.222958,0.012769,0.030467,0.256319,-0.085824,-0.053887,-0.055541,-0.112375,-0.035690,0.079144,-0.329912,-0.008991,-0.049299,-0.053356,0.139939,0.081046,0.022870,0.068856,0.096506,0.005441,-0.060824,-0.184684,0.083918,-0.099296,-0.031105,-0.001186,-0.071147,0.108302,0.129101,0.100974,-0.076248,-0.058613,-0.108380,0.196471,0.182025,0.014541,-0.130109,-0.128306,0.001619,-0.065126,0.376017",2026-03-12 21:57:16.015321
CUST00192,"0.146698,0.447730,0.000000,0.002501,0.131386,0.906000,-0.101956,-0.009639,-0.184193,0.049140,0.070511,0.117226,-0.029665,0.082967,-0.013814,-0.023091,0.012461,0.138142,-0.035247,0.197522,-0.180110,-0.025001,0.054145,-0.005486,-0.005095,-0.165563,-0.123660,-0.032285,0.069068,0.030269,0.046911,-0.027747,0.060890,-0.168420,-0.094426,-0.114416,0.119246,0.079946,0.184675,0.040133,-0.124550,-0.052198,-0.153414,0.051800,-0.046234,0.103302,0.057810,-0.047936,0.104581,-0.058874",2026-04-06 21:57:16.015365
CUST00193,"0.051392,0.598443,0.900000,-0.028995,-0.014666,0.300000,-0.067118,0.036090,-0.038698,0.199047,-0.043628,0.006224,-0.215704,0.006713,-0.033619,-0.181178,-0.079462,0.236001,0.001473,-0.010699,0.052436,-0.011138,0.018427,-0.025707,0.111539,0.139385,0.135965,0.054894,-0.023296,-0.062730,-0.070216,0.260130,-0.111611,0.154789,-0.052314,-0.105365,0.058335,-0.142718,0.049937,0.133351,-0.156654,0.090005,-0.092108,0.098783,-0.228037,-0.133791,-0.086074,-0.103865,-0.051051,-0.035009",2026-04-08 21:57:16.015409
CUST00194,"0.056073,0.753509,1.200000,-0.570965,0.036408,0.286000,0.027342,-0.028350,0.057219,-0.037599,-0.067461,0.039389,0.051069,0.166780,-0.004462,-0.097156,-0.027323,0.106456,-0.056042,-0.061893,0.054481,0.044216,-0.152580,0.074966,0.111146,-0.010679,0.099754,0.077846,0.211483,0.066079,-0.197303,0.060380,0.174284,-0.029997,0.037233,-0.121934,0.069015,-0.137032,-0.169486,-0.090665,0.039720,0.005550,-0.216331,-0.010894,-0.182286,0.106899,0.109516,-0.140419,-0.084495,-0.138237",2026-03-20 21:57:16.015454
CUST00195,"0.066922,0.648948,1.500000,-0.037795,0.140659,0.372000,-0.063789,0.009627,0.051412,-0.124543,0.006614,-0.011756,0.068987,0.130724,0.069223,-0.070633,0.039867,0.024087,-0.065365,0.001342,-0.021013,0.089844,0.038884,0.085868,-0.067402,0.119806,-0.134480,-0.151879,-0.101750,-0.011889,0.077494,0.054440,-0.262033,-0.027350,-0.109215,-0.093217,-0.024628,0.134818,0.045585,-0.041041,0.061152,0.074198,-0.063498,0.017271,-0.058484,-0.003363,0.078602,0.030024,0.072085,-0.089789",2026-04-02 21:57:16.015499
CUST00196,"0.101209,0.312077,0.000000,0.111881,-0.033992,0.444000,0.074845,0.025996,-0.119270,-0.158041,-0.008348,0.163431,-0.041750,-0.020721,-0.081995,-0.154425,-0.106459,-0.139030,-0.015655,0.238029,-0.139462,-0.073209,0.112894,0.026101,0.053942,0.105544,-0.009655,0.269987,-0.022642,-0.002473,-0.044003,0.015724,0.006814,0.011011,0.096539,0.162090,0.026335,-0.008495,-0.110336,0.100969,0.054235,0.010143,-0.098154,0.052030,-0.095266,0.032528,0.079506,0.115305,-0.026159,0.084226",2026-03-31 21:57:16.015543
CUST00197,"0.039225,0.472496,1.200000,-0.065791,-0.147640,0.118000,-0.091318,0.067176,0.119499,0.106359,-0.090724,0.068346,-0.014963,0.151147,0.134524,0.221740,0.072735,-0.015640,-0.006337,0.042596,-0.004477,0.075414,-0.047490,0.046620,-0.081133,-0.064141,0.022660,-0.044921,0.088915,0.013284,0.007517,-0.039332,0.059991,-0.219420,0.152947,-0.149177,-0.109588,-0.085949,0.020024,-0.094614,-0.192592,-0.260745,-0.127088,-0.206640,0.004836,-0.091324,0.179858,-0.120200,-0.047312,-0.032705",2026-02-27 21:57:16.015587
CUST00198,"0.058768,0.608884,1.500000,0.413920,0.456420,0.118000,-0.073733,0.164697,-0.021522,-0.229779,-0.057257,0.126546,-0.012045,-0.113960,-0.039440,-0.091868,-0.029553,0.117787,0.043221,-0.041290,0.035375,-0.105401,0.019332,-0.025694,0.020982,-0.114781,0.043378,0.037343,-0.020511,0.021224,0.026330,-0.052857,-0.082040,-0.038035,-0.036249,-0.141886,0.180381,0.044671,0.050859,0.113621,0.129723,-0.005720,0.034504,-0.072569,-0.282050,-0.049091,0.132365,-0.072721,-0.094273,0.057820",2026-02-27 21:57:16.015632
CUST00199,"0.078686,0.567060,0.600000,-0.144986,0.022326,0.170000,0.047308,0.053352,0.194669,0.136011,-0.038284,0.144744,-0.037833,-0.159846,0.064957,-0.000361,0.148086,0.002544,-0.247058,-0.056127,-0.014306,-0.095385,-0.014484,-0.107058,-0.294338,0.188234,-0.162418,0.058030,-0.016405,0.082298,0.071717,-0.062566,0.074652,-0.142087,-0.093762,0.060722,0.044565,-0.125812,-0.134915,0.034659,-0.074564,0.059708,0.016104,0.071800,0.000420,0.008826,0.004859,-0.189348,-0.051832,-0.081655",2026-03-12 21:57:16.015676
CUST00200,"0.086569,0.664661,0.600000,-0.476648,0.652328,0.156000,0.009275,0.108934,-0.045429,0.261978,-0.036338,-0.028942,-0.098754,0.084777,0.107587,-0.036053,-0.062459,-0.073126,-0.149303,0.027529,0.108812,-0.082254,0.165548,-0.079198,-0.075471,0.071606,0.022783,-0.143508,-0.101203,0.008905,-0.090301,-0.127050,-0.058964,-0.003366,-0.052164,-0.070826,-0.041897,0.025350,0.059643,0.057767,-0.029879,-0.134601,-0.111136,-0.035643,0.113647,-0.022421,-0.012408,0.083294,0.127327,0.022572",2026-03-12 21:57:16.015720
CUST00201,"0.106491,0.705108,0.600000,-0.016949,0.166896,0.920000,0.093637,-0.002242,-0.007609,-0.155716,0.040995,-0.030404,0.025700,0.155523,0.040517,-0.087534,-0.056829,-0.022762,-0.080993,0.090288,-0.009697,0.106152,0.020146,0.020497,0.068485,0.073358,0.117593,0.040702,-0.038048,0.021063,-0.027018,-0.126941,0.017402,-0.020489,0.020274,0.093212,0.064541,0.084189,-0.148274,-0.144474,-0.123380,-0.128105,-0.171590,-0.119017,-0.044380,0.003290,0.042196,-0.068788,-0.240513,-0.244193",2026-04-06 21:57:16.015765
CUST00202,"0.084482,0.720673,0.900000,-0.077617,0.425306,0.412000,-0.158414,0.084689,0.133384,0.112705,0.032133,-0.134168,0.170566,-0.004208,0.183274,0.004553,0.028385,-0.247505,0.018417,0.125090,0.025219,0.127084,-0.016849,-0.127025,0.071405,-0.286967,0.081342,-0.112684,0.043814,0.082021,0.071103,-0.028080,-0.035547,-0.068319,-0.026879,-0.202077,0.027921,-0.028253,-0.060166,0.054267,-0.041830,0.069569,0.113262,0.015521,0.010678,0.013257,0.058800,-0.030885,-0.021257,-0.140542",2026-02-11 21:57:16.015811
CUST00203,"0.066804,0.326622,0.900000,-0.418577,0.413946,0.146000,-0.005640,-0.106480,-0.090320,0.058780,0.016062,-0.154802,0.056498,-0.029570,0.181452,0.109388,0.039989,-0.175712,0.111167,0.015902,0.149491,0.122390,-0.071004,0.054777,-0.050509,-0.088451,-0.054809,-0.215210,0.037266,0.019325,0.163307,0.105789,-0.031825,0.071838,0.039250,-0.122878,-0.109848,-0.216468,-0.114490,-0.000778,0.096947,-0.082897,-0.028200,-0.145181,0.136749,0.114893,0.014577,0.061798,-0.025922,0.218371",2026-02-17 21:57:16.015856
CUST00204,"0.102604,0.471988,0.900000,0.558207,-0.008279,0.272000,-0.116403,-0.016781,0.075665,-0.066666,0.157503,-0.044961,-0.086270,-0.165808,-0.001064,-0.022125,0.005979,0.017559,-0.017503,-0.126341,-0.042478,0.061543,0.132968,0.038748,0.074442,-0.038671,-0.117614,0.145141,0.129012,-0.092415,0.048951,0.169345,-0.109506,0.132650,-0.083579,-0.136499,0.151449,-0.051337,-0.006327,-0.053581,0.091891,-0.052437,0.078314,-0.172915,0.102027,-0.042319,-0.096495,0.017207,0.058103,0.076007",2026-03-24 21:57:16.015904
CUST00205,"0.074033,0.521755,0.600000,-0.469430,-0.030340,0.244000,0.079887,-0.130580,-0.121423,-0.014099,-0.080194,-0.004685,-0.062629,-0.045905,-0.037854,-0.035160,-0.199422,0.025662,0.050713,0.053472,-0.192876,-0.060185,0.032847,-0.121211,0.187901,0.175674,0.019012,-0.107539,-0.024694,-0.056607,-0.073416,-0.299172,-0.016535,0.037655,0.111072,0.039112,0.148795,0.062881,-0.015617,0.060074,0.075724,-0.121097,0.194407,0.116488,-0.020196,0.064501,-0.059981,-0.133460,-0.051720,-0.161283",2026-03-25 21:57:16.015955
CUST00206,"0.139925,0.686952,0.300000,-0.417660,-0.025789,0.900000,0.152629,-0.002083,-0.117755,0.035390,0.007924,-0.072314,0.098366,0.093480,0.022800,0.017123,0.179845,-0.129166,0.097728,-0.073232,-0.047851,-0.139041,0.036754,0.017118,0.102084,-0.089667,-0.043805,0.098089,-0.026632,0.009231,0.071123,-0.061967,-0.026630,0.071355,-0.114516,-0.044006,0.016547,-0.007362,0.070866,-0.029213,-0.072663,0.042966,0.181587,-0.067479,0.042677,-0.053893,0.107676,-0.041965,-0.043043,-0.030317",2026-02-10 21:57:16.016004
CUST00207,"0.051785,0.673663,0.900000,-0.063766,0.296129,0.104000,0.014143,-0.044726,0.031435,0.097497,0.183377,0.010925,0.156460,0.161871,-0.151044,-0.085745,0.063722,0.149359,0.094821,0.139000,-0.151214,-0.036832,0.026791,0.038115,-0.069152,0.055508,-0.116721,0.014187,0.012939,0.050990,-0.072447,0.069757,0.070641,-0.180649,-0.130699,0.097565,0.045823,-0.043687,-0.069594,0.206742,-0.117768,-0.014005,-0.073320,0.066744,-0.097696,-0.029628,-0.017563,0.011894,-0.111967,-0.006038",2026-03-24 21:57:16.016053
CUST00208,"0.106630,0.624034,0.300000,0.001804,0.471297,0.656000,0.009210,-0.031737,0.019721,0.106116,-0.111308,-0.026056,0.034426,0.007477,0.055508,-0.047346,0.186940,-0.122436,0.077727,-0.134732,-0.082073,0.004960,0.101272,-0.017512,0.153933,-0.039794,-0.086358,0.251646,0.061390,0.085848,0.094905,-0.072194,-0.040254,-0.119964,0.029677,-0.015384,-0.191378,0.000210,-0.265204,-0.088049,0.048572,-0.088588,0.090488,0.023147,-0.029089,-0.014769,0.088931,0.125948,0.052066,0.058776",2026-02-15 21:57:16.016112
CUST00209,"0.094699,0.695458,1.200000,0.196818,0.645405,0.338000,-0.003323,-0.001077,0.000666,0.074080,-0.042696,-0.290503,-0.073029,0.049121,0.152652,0.173848,0.038264,-0.181823,-0.037977,-0.039483,-0.026042,-0.231131,0.030677,-0.023760,0.031620,0.118801,-0.008642,-0.233280,0.003115,-0.026370,0.160853,-0.087608,0.118357,0.114214,-0.146193,0.065598,0.061443,-0.217401,-0.121594,-0.033446,-0.206850,-0.014977,-0.052891,0.084839,0.051366,-0.094933,0.210874,0.016024,0.037359,-0.022542",2026-02-22 21:57:16.016162
CUST00210,"0.095621,0.349058,0.000000,0.189519,0.203528,0.492000,0.000134,0.136463,0.099669,-0.089427,-0.155648,-0.093972,0.000600,0.071563,-0.057623,-0.028887,-0.050463,0.201209,-0.089347,0.265875,0.139998,-0.058995,-0.062072,-0.053212,0.048216,0.044118,-0.129742,0.077276,0.061898,0.102908,-0.113704,-0.236438,0.190804,-0.050230,-0.061739,0.084193,-0.224978,0.181820,0.018250,0.098369,-0.231389,-0.053607,0.076851,0.097506,0.049623,-0.015924,-0.118256,0.009163,-0.186632,0.157023",2026-02-21 21:57:16.016206
CUST00211,"0.098000,0.380894,0.600000,0.667565,0.470167,0.068000,0.038431,-0.041171,0.085001,0.104901,-0.013151,-0.008195,0.029950,-0.060514,0.210784,-0.194507,0.126076,0.327338,0.120669,0.122577,-0.047214,-0.070435,0.012454,0.004499,0.021033,-0.014573,0.078081,-0.038282,0.084068,0.099172,-0.068508,0.043126,0.038315,-0.063778,0.140565,0.073874,0.078531,-0.046588,-0.009552,0.026272,-0.101859,-0.024725,0.153352,-0.102997,-0.076550,0.022004,0.072152,-0.088329,-0.132865,0.021786",2026-04-02 21:57:16.016251
CUST00212,"0.042552,0.879831,1.200000,-0.386888,0.129599,0.092000,-0.103518,0.077749,0.084483,-0.159531,-0.030154,-0.242659,-0.032747,0.067335,-0.018967,0.095196,0.082787,0.046695,-0.257157,-0.035576,-0.152325,-0.043103,0.095468,-0.010694,-0.045903,0.046639,-0.062535,-0.059963,-0.153638,0.013938,-0.039934,-0.010898,-0.189611,-0.160190,-0.061814,-0.164230,-0.002649,0.056591,0.059555,0.051459,-0.308857,0.014650,-0.129263,0.049318,-0.055243,0.040917,-0.069395,-0.012116,-0.055503,0.093471",2026-03-17 21:57:16.016295
CUST00213,"0.113063,0.568451,0.300000,-0.082803,0.111845,0.164000,0.074675,-0.146259,-0.148464,0.015677,-0.102897,0.214853,0.135670,-0.017025,0.022874,-0.159094,0.056888,-0.011466,-0.022529,0.075349,0.097917,-0.073755,-0.106316,-0.073926,0.116807,-0.043412,-0.007173,0.008824,-0.073212,0.166029,0.060608,0.067623,-0.068874,-0.136494,-0.071622,-0.017725,-0.020115,0.002583,-0.095956,0.047912,-0.112379,0.190294,-0.024616,0.011402,-0.107543,0.034070,0.118901,-0.006756,-0.040441,0.103716",2026-02-21 21:57:16.016339
CUST00214,"0.137325,0.495695,0.600000,-0.047735,-0.042289,0.186000,-0.026448,0.028835,-0.085072,0.039752,-0.038761,-0.090349,-0.082992,0.152599,0.096727,0.004367,-0.019781,-0.021249,-0.089072,0.002683,-0.233911,0.062452,-0.100920,0.103428,-0.048883,-0.147755,0.065044,0.024438,-0.125607,-0.010655,0.009157,0.032142,0.000201,0.084229,-0.169723,-0.096879,-0.047601,0.122018,-0.137984,0.034648,-0.045013,0.167732,-0.179189,-0.067042,0.044740,-0.144316,0.023019,0.083805,-0.046794,-0.091107",2026-02-17 21:57:16.016383
CUST00215,"0.092713,0.514926,0.600000,0.462840,0.466471,0.226000,-0.162454,-0.080643,0.034399,-0.256024,-0.056048,-0.147977,-0.069016,0.031126,-0.122216,-0.002746,-0.020483,-0.046816,-0.160278,0.011451,-0.105603,0.048123,0.082356,0.246570,0.068322,-0.167383,-0.198751,0.187939,-0.011169,-0.004635,0.119006,-0.049813,0.074081,-0.093176,0.053614,0.046036,-0.121887,-0.074443,0.072624,-0.040210,0.080738,-0.083889,0.093224,0.035689,-0.073856,0.023289,-0.088775,0.038014,-0.015912,0.078061",2026-03-07 21:57:16.016427
CUST00216,"0.161913,0.587519,0.300000,-0.434558,0.143708,0.638000,0.120950,0.084893,0.116920,0.047779,-0.151829,0.164100,-0.023181,0.040260,0.072208,0.106366,-0.075518,0.158784,0.096719,-0.115673,0.093625,0.121547,-0.005006,-0.018756,-0.021613,0.048300,0.094543,0.138288,-0.074719,0.061527,-0.012948,-0.016852,0.085282,-0.112106,-0.139519,0.146081,-0.066019,-0.078395,0.047640,-0.053733,-0.092084,0.033946,-0.017855,-0.009580,0.033126,0.045782,-0.225255,-0.224455,-0.045475,-0.013873",2026-02-15 21:57:16.016472
CUST00217,"0.088241,0.630006,0.600000,0.030240,0.441062,0.106000,0.070688,-0.127227,0.165520,-0.051781,-0.014000,0.009121,0.118642,-0.129649,-0.098509,-0.088514,0.219605,-0.075275,-0.231079,0.020323,-0.035297,0.024447,0.023234,0.027584,-0.104156,-0.066727,-0.039663,-0.046314,-0.046961,0.072028,0.001557,0.027403,0.068724,0.210114,0.036730,-0.060285,0.079427,0.231686,0.123540,-0.062788,-0.087816,-0.063588,-0.063226,0.145654,0.045554,0.007582,0.176366,-0.022915,0.000149,0.029771",2026-03-17 21:57:16.016515
CUST00218,"0.097431,0.627860,1.200000,0.017380,0.253134,0.530000,-0.074401,0.022707,0.138327,0.233315,-0.133098,0.206018,-0.104564,-0.029709,-0.287507,0.004802,-0.027153,0.078020,0.062943,-0.119320,0.101655,-0.065409,0.147321,-0.271463,-0.034572,-0.179789,0.111456,0.017181,0.010633,-0.072813,0.034932,-0.065523,-0.059313,0.006032,-0.028616,0.006941,-0.001703,-0.233263,-0.092076,0.042576,0.177524,0.061717,-0.014652,0.010931,-0.000240,0.111686,0.130885,0.152985,0.111702,0.055573",2026-04-01 21:57:16.016558
CUST00219,"0.100866,0.656421,0.000000,0.359962,0.643220,0.638000,0.003964,0.178384,0.012345,0.066858,-0.097367,-0.102610,-0.047867,-0.121652,-0.203974,-0.181501,0.089419,0.085180,-0.002058,-0.068079,0.039446,0.026496,-0.029412,0.050101,0.166168,0.010324,0.055033,0.102381,0.080326,-0.134985,-0.062643,0.009889,0.077966,0.114132,-0.053740,-0.058846,-0.056484,-0.132764,-0.133947,0.104217,0.022296,0.106387,0.080036,-0.048852,0.082025,-0.242473,0.001012,-0.105153,-0.178763,0.061462",2026-03-07 21:57:16.016602
CUST00220,"0.055013,0.702850,0.900000,0.048148,0.077778,0.304000,-0.027281,-0.103657,-0.018035,0.024038,-0.033556,-0.039949,-0.007637,-0.045468,0.173677,0.065771,-0.041851,-0.020714,-0.065074,0.089684,0.021077,-0.137463,-0.029135,0.049157,-0.013743,0.034564,0.008265,-0.058380,-0.113186,-0.140072,-0.037319,0.098634,-0.098293,0.047750,0.125821,-0.084760,-0.014503,0.000354,-0.032136,0.098909,-0.116471,0.096273,0.098060,-0.003101,-0.014518,0.065003,-0.043385,-0.106496,-0.134473,-0.086648",2026-03-18 21:57:16.016651
CUST00221,"0.060660,0.762570,1.500000,-0.068517,0.048189,0.054000,0.133385,0.029725,0.194090,0.089847,0.134652,-0.003461,-0.070762,-0.052855,-0.054233,-0.134921,0.018015,0.029741,0.207381,-0.175672,-0.066911,0.012504,0.000985,0.128629,-0.221409,-0.122206,-0.039757,-0.053308,-0.082427,0.150857,0.067434,-0.002883,-0.223061,-0.139085,-0.162257,0.015811,-0.165986,0.033787,-0.021588,0.076425,-0.060598,-0.126138,-0.058185,-0.040198,0.064940,-0.196987,0.030832,-0.015824,0.021670,0.064709",2026-03-14 21:57:16.016704
CUST00222,"0.138872,0.402058,0.300000,0.144644,0.018351,0.490000,0.020040,0.030622,0.076209,-0.036714,-0.274086,-0.137722,-0.114276,0.000266,-0.072793,-0.040242,0.165735,-0.184909,-0.164278,-0.081126,-0.204671,0.019562,0.036870,0.062806,-0.073472,-0.036025,0.081174,-0.043839,0.045439,-0.166111,-0.182118,0.002615,-0.019249,-0.167908,-0.018282,-0.045818,0.061748,-0.035248,0.039598,0.245136,-0.130670,0.083089,0.175131,-0.007696,-0.030239,-0.081274,0.012530,0.126736,0.123847,0.019210",2026-03-31 21:57:16.016749
CUST00223,"0.077937,0.552556,0.900000,-0.009422,-0.179130,0.218000,0.224633,-0.112443,0.041420,-0.066185,0.074861,-0.167424,0.117792,0.105955,0.137605,0.160242,0.068637,-0.048557,0.004045,0.054596,-0.074606,-0.061209,-0.142377,0.059902,0.009638,-0.083184,-0.014916,-0.141360,0.113076,0.105405,0.094068,-0.065816,0.008133,0.020283,0.196335,-0.044329,-0.002429,-0.152643,-0.011262,-0.038287,-0.132539,0.084809,0.048531,0.070622,0.193743,-0.116869,0.161588,0.124641,-0.042019,-0.059760",2026-03-18 21:57:16.016793
CUST00224,"0.093306,0.801704,1.200000,-0.130117,0.136199,0.036000,-0.000387,-0.037761,0.151261,0.061421,-0.025342,0.105813,-0.001971,-0.036776,0.032878,-0.060572,-0.066677,-0.159077,0.096886,-0.095021,0.006707,0.033804,0.022149,0.024272,-0.094755,0.263228,-0.122774,0.053136,0.122044,0.063563,0.188698,-0.128484,-0.168903,0.019573,0.118339,0.100454,0.047549,0.008874,0.141003,0.065390,0.184301,0.199651,0.153015,-0.070567,0.087610,0.027630,-0.042148,0.044279,-0.100287,0.005019",2026-03-04 21:57:16.016843
CUST00225,"0.111505,0.377646,0.300000,0.166609,0.034376,0.950000,0.066761,-0.155539,-0.007196,-0.000671,-0.128883,-0.215956,0.047940,0.029550,0.014935,-0.015784,-0.201641,-0.170887,0.120197,0.068480,0.030304,0.049880,0.187288,0.161747,-0.135748,-0.185436,-0.031760,0.100494,0.113463,0.040186,-0.046616,0.119798,-0.104269,-0.151549,-0.046735,-0.057717,0.003692,-0.091661,-0.005502,0.071517,0.024960,-0.170191,0.019424,-0.027953,-0.111269,-0.090820,-0.005012,0.177818,-0.109875,0.142087",2026-02-10 21:57:16.016895
CUST00226,"0.050388,0.402284,1.200000,-0.083915,-0.020733,0.286000,0.121544,-0.077733,0.126258,0.028736,-0.013791,0.120866,0.149732,-0.019492,0.017660,0.044099,-0.161291,-0.075476,-0.025358,0.096033,-0.096733,-0.114452,0.001125,0.016843,-0.067538,0.024251,0.003335,-0.119912,-0.100928,0.097714,0.050061,-0.034744,0.061705,-0.017194,0.048722,0.037601,0.070523,0.047320,-0.061496,0.063494,0.077909,0.098706,0.076462,-0.100825,0.032187,0.226702,0.076768,-0.049633,0.067350,0.196402",2026-02-14 21:57:16.016940
