customer_id,embedding_vector,last_updated
CUST00166,"0.000000,0.000000,0.000000,0.276617,0.000000,0.247903,0.000000,0.324644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.319061,0.000000,0.276617,0.000000,0.281679,0.000000,0.000000,0.000000,0.000000,0.000000,0.244150,0.000000,0.000000,0.501608,0.286984,0.324644,0.000000,0.000000",2026-04-10 10:07:18.903786
CUST00167,"0.000000,0.000000,0.427085,0.000000,0.000000,0.377599,0.000000,0.000000,0.000000,0.000000,0.000000,0.427085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.480545,0.365674,0.000000,0.000000,0.357737,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.903786
CUST00168,"0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.347507,0.479321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.483760,0.000000,0.348151,0.000000,0.422200,0.340594,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.903786
CUST00169,"0.000000,0.446006,0.406224,0.000000,0.000000,0.359155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.347170,0.000000,0.000000,0.000000,0.000000,0.000000,0.462247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.415775,0.000000,0.000000,0.000000",2026-04-10 10:07:18.903786
CUST00170,"0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.470127,0.000000,0.000000,0.343213,0.000000,0.000000,0.000000,0.000000,0.000000,0.438836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.340112,0.363197,0.000000,0.470127,0.000000,0.000000",2026-04-10 10:07:18.903786
CUST00171,"0.000000,0.000000,0.423004,0.000000,0.000000,0.000000,0.000000,0.000000,0.433976,0.000000,0.000000,0.000000,0.361510,0.000000,0.373272,0.369026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.475952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.904783
CUST00172,"0.000000,0.380322,0.000000,0.341736,0.000000,0.000000,0.000000,0.000000,0.000000,0.321857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.341736,0.359673,0.000000,0.000000,0.000000,0.000000,0.000000,0.296590,0.301625,0.000000,0.290152,0.000000,0.354543,0.000000,0.000000,0.000000",2026-04-10 10:07:18.904783
CUST00173,"0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.409102,0.000000,0.000000,0.000000,0.000000,0.301971,0.000000,0.000000,0.308249,0.000000,0.000000,0.402066,0.000000,0.000000,0.354959,0.000000,0.000000,0.000000,0.000000,0.302530,0.000000,0.000000,0.000000,0.316052,0.000000,0.409102,0.000000,0.000000",2026-04-10 10:07:18.904783
CUST00174,"0.000000,0.000000,0.000000,0.307483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.266369,0.000000,0.275035,0.000000,0.336850,0.000000,0.000000,0.307483,0.000000,0.313110,0.358765,0.357727,0.000000,0.000000,0.000000,0.000000,0.000000,0.261069,0.000000,0.000000,0.000000,0.000000,0.357727",2026-04-10 10:07:18.904783
CUST00175,"0.000000,0.493815,0.000000,0.000000,0.451834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.392375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506068,0.000000,0.000000,0.000000,0.376737,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.904783
CUST00176,"0.000000,0.428238,0.390041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.344185,0.340269,0.000000,0.443832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333957,0.000000,0.000000,0.000000,0.348883,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.904783
CUST00177,"0.413715,0.000000,0.000000,0.000000,0.000000,0.332264,0.333549,0.000000,0.000000,0.000000,0.000000,0.375808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.390209,0.377534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.413715,0.000000",2026-04-10 10:07:18.904783
CUST00178,"0.000000,0.000000,0.411935,0.000000,0.413826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363505,0.359369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.463498,0.000000,0.000000,0.427720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.904783
CUST00179,"0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.414703,0.000000,0.000000,0.000000,0.345455,0.476490,0.000000,0.000000,0.436862,0.000000,0.000000,0.000000,0.419707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.338582,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.904783
CUST00180,"0.000000,0.000000,0.000000,0.000000,0.436006,0.383725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.499582,0.000000,0.000000,0.000000,0.371606,0.377915,0.000000,0.363540,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.904783
CUST00181,"0.362394,0.000000,0.000000,0.324758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.278251,0.000000,0.000000,0.000000,0.000000,0.287183,0.000000,0.000000,0.374588,0.324758,0.000000,0.330701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.341804,0.000000,0.000000,0.000000,0.000000,0.362394,0.000000",2026-04-10 10:07:18.904783
CUST00182,"0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.354914,0.000000,0.381976,0.000000,0.000000,0.337068,0.333234,0.000000,0.000000,0.000000,0.000000,0.396613,0.000000,0.439683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.390957,0.000000,0.000000,0.000000",2026-04-10 10:07:18.904783
CUST00183,"0.000000,0.000000,0.000000,0.351472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.304476,0.419967,0.314382,0.000000,0.000000,0.000000,0.000000,0.351472,0.000000,0.357904,0.000000,0.000000,0.000000,0.400863,0.000000,0.310218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.905780
CUST00184,"0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406690,0.000000,0.000000,0.296901,0.000000,0.000000,0.000000,0.309958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.404319,0.000000,0.000000,0.000000,0.000000,0.305852,0.000000,0.000000,0.314188,0.359512,0.406690,0.000000,0.000000",2026-04-10 10:07:18.905780
CUST00185,"0.000000,0.000000,0.000000,0.347229,0.000000,0.000000,0.312389,0.407517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.310588,0.000000,0.000000,0.000000,0.000000,0.347229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.365455,0.000000,0.314827,0.000000,0.407517,0.000000,0.000000",2026-04-10 10:07:18.905780
CUST00186,"0.000000,0.000000,0.000000,0.357797,0.364344,0.000000,0.000000,0.000000,0.000000,0.336984,0.000000,0.362679,0.309955,0.000000,0.000000,0.000000,0.000000,0.000000,0.412697,0.357797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.315801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.905780
CUST00187,"0.000000,0.000000,0.345761,0.341106,0.000000,0.000000,0.000000,0.000000,0.000000,0.321265,0.000000,0.000000,0.295497,0.000000,0.305111,0.000000,0.000000,0.000000,0.000000,0.341106,0.359010,0.000000,0.000000,0.000000,0.000000,0.389041,0.000000,0.000000,0.000000,0.289618,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.905780
CUST00188,"0.000000,0.431183,0.000000,0.000000,0.000000,0.000000,0.348561,0.000000,0.000000,0.000000,0.000000,0.392723,0.335631,0.000000,0.000000,0.342609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.441882,0.336253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.905780
CUST00189,"0.431149,0.000000,0.000000,0.386373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.331043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.386373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.335330,0.000000,0.000000,0.328051,0.000000,0.000000,0.000000,0.431149,0.000000",2026-04-10 10:07:18.905780
CUST00190,"0.000000,0.358634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.288243,0.000000,0.353026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.374905,0.000000,0.000000,0.000000,0.284425,0.339162,0.273606,0.000000,0.334325,0.000000,0.000000,0.374905",2026-04-10 10:07:18.905780
CUST00191,"0.000000,0.000000,0.347269,0.342594,0.000000,0.307032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.395162,0.000000,0.342594,0.000000,0.348864,0.000000,0.000000,0.000000,0.000000,0.000000,0.302383,0.000000,0.290881,0.310625,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.905780
CUST00192,"0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.299793,0.000000,0.000000,0.000000,0.312977,0.000000,0.000000,0.000000,0.403589,0.000000,0.000000,0.356304,0.408258,0.000000,0.000000,0.000000,0.000000,0.000000,0.368266,0.297085,0.000000,0.363014,0.000000,0.000000,0.000000",2026-04-10 10:07:18.905780
CUST00193,"0.000000,0.000000,0.000000,0.000000,0.000000,0.343884,0.345214,0.000000,0.000000,0.361395,0.328766,0.388952,0.000000,0.000000,0.000000,0.000000,0.420364,0.000000,0.442593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.905780
CUST00194,"0.000000,0.563090,0.000000,0.000000,0.000000,0.000000,0.455193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.447420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.524923,0.000000,0.000000,0.000000",2026-04-10 10:07:18.905780
CUST00195,"0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.355179,0.351138,0.000000,0.458009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350475,0.417923,0.337143,0.360027,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.905780
CUST00196,"0.448824,0.000000,0.407701,0.000000,0.000000,0.000000,0.000000,0.000000,0.418277,0.000000,0.000000,0.000000,0.000000,0.000000,0.359769,0.355676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.448824,0.000000",2026-04-10 10:07:18.905780
CUST00197,"0.413806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.385642,0.000000,0.317726,0.000000,0.321246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.390295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.390295,0.000000,0.000000,0.000000,0.000000,0.413806,0.000000",2026-04-10 10:07:18.905780
CUST00198,"0.000000,0.000000,0.324357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.274166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.369090,0.000000,0.000000,0.336786,0.325846,0.000000,0.000000,0.385892,0.000000,0.277717,0.282432,0.000000,0.271689,0.290130,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.907085
CUST00199,"0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.417172,0.000000,0.000000,0.000000,0.397295,0.470027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528861,0.000000,0.409273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.907085
CUST00200,"0.000000,0.437773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.409068,0.000000,0.337027,0.000000,0.000000,0.000000,0.351848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.341392,0.347188,0.000000,0.000000,0.000000,0.408099,0.000000,0.000000,0.000000",2026-04-10 10:07:18.907085
CUST00201,"0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.407824,0.000000,0.000000,0.297729,0.000000,0.301028,0.000000,0.000000,0.307286,0.000000,0.000000,0.400810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.365731,0.000000,0.315065,0.000000,0.407824,0.000000,0.000000",2026-04-10 10:07:18.907085
CUST00202,"0.381991,0.000000,0.346992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.293299,0.346992,0.000000,0.000000,0.000000,0.000000,0.375015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.390426,0.297097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381991,0.000000",2026-04-10 10:07:18.907085
CUST00203,"0.000000,0.000000,0.338630,0.000000,0.000000,0.000000,0.000000,0.000000,0.347414,0.000000,0.286231,0.000000,0.289402,0.399175,0.000000,0.000000,0.000000,0.000000,0.385331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.289938,0.294860,0.000000,0.000000,0.000000,0.346591,0.000000,0.000000,0.000000",2026-04-10 10:07:18.907085
CUST00204,"0.000000,0.000000,0.000000,0.373166,0.000000,0.334430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.373166,0.392753,0.379995,0.000000,0.000000,0.450019,0.000000,0.000000,0.329367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.907085
CUST00205,"0.000000,0.000000,0.000000,0.296704,0.000000,0.000000,0.000000,0.348220,0.000000,0.000000,0.254215,0.000000,0.000000,0.000000,0.000000,0.262375,0.000000,0.000000,0.000000,0.296704,0.312278,0.000000,0.346189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.251918,0.269017,0.307824,0.348220,0.000000,0.000000",2026-04-10 10:07:18.907085
CUST00206,"0.000000,0.000000,0.000000,0.325986,0.000000,0.000000,0.293277,0.000000,0.339006,0.000000,0.000000,0.000000,0.000000,0.389514,0.000000,0.288269,0.000000,0.000000,0.000000,0.325986,0.000000,0.000000,0.000000,0.000000,0.393122,0.000000,0.000000,0.287724,0.000000,0.000000,0.000000,0.338203,0.000000,0.000000,0.000000",2026-04-10 10:07:18.907085
CUST00207,"0.000000,0.454643,0.000000,0.000000,0.000000,0.000000,0.367526,0.000000,0.424832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.471199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.354548,0.360567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.907781
CUST00208,"0.000000,0.393303,0.000000,0.353400,0.000000,0.316715,0.000000,0.000000,0.367514,0.000000,0.000000,0.000000,0.000000,0.000000,0.316107,0.000000,0.000000,0.000000,0.407625,0.353400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.306713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.907781
CUST00209,"0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.379309,0.000000,0.000000,0.000000,0.000000,0.000000,0.365239,0.000000,0.000000,0.372832,0.461881,0.000000,0.486306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.365915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.907781
CUST00210,"0.000000,0.000000,0.337894,0.000000,0.339445,0.000000,0.000000,0.391221,0.000000,0.000000,0.000000,0.000000,0.288773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.294219,0.350841,0.283028,0.302238,0.000000,0.391221,0.000000,0.000000",2026-04-10 10:07:18.907781
CUST00211,"0.000000,0.000000,0.000000,0.000000,0.382933,0.337016,0.000000,0.000000,0.000000,0.000000,0.322200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.382933,0.000000,0.437500,0.000000,0.000000,0.326372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.437500",2026-04-10 10:07:18.907781
CUST00212,"0.000000,0.444639,0.404979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.353301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.466161,0.000000,0.000000,0.000000,0.000000,0.352633,0.000000,0.000000,0.000000,0.414500,0.000000,0.000000,0.000000",2026-04-10 10:07:18.907781
CUST00213,"0.000000,0.000000,0.467756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.395376,0.000000,0.000000,0.000000,0.000000,0.408068,0.000000,0.532265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.418397,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.907781
CUST00214,"0.368796,0.000000,0.000000,0.000000,0.000000,0.296189,0.000000,0.000000,0.000000,0.311271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.336543,0.385616,0.000000,0.000000,0.000000,0.000000,0.291704,0.000000,0.280608,0.000000,0.342881,0.000000,0.368796,0.000000",2026-04-10 10:07:18.907781
CUST00215,"0.444645,0.443459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.405759,0.000000,0.000000,0.000000,0.000000,0.345826,0.351697,0.000000,0.000000,0.000000,0.000000,0.000000,0.444645,0.000000",2026-04-10 10:07:18.907781
CUST00216,"0.303021,0.000000,0.000000,0.271551,0.000000,0.000000,0.244304,0.318699,0.000000,0.255755,0.000000,0.000000,0.000000,0.000000,0.242895,0.000000,0.297486,0.000000,0.000000,0.271551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230561,0.246211,0.281728,0.318699,0.303021,0.000000",2026-04-10 10:07:18.907781
CUST00217,"0.000000,0.000000,0.000000,0.000000,0.000000,0.450075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528566,0.000000,0.000000,0.000000,0.000000,0.572779,0.435861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.907781
CUST00218,"0.346226,0.000000,0.000000,0.000000,0.315947,0.000000,0.000000,0.364139,0.000000,0.000000,0.000000,0.314503,0.000000,0.000000,0.000000,0.274370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.269280,0.000000,0.000000,0.263435,0.281316,0.000000,0.364139,0.346226,0.000000",2026-04-10 10:07:18.907781
CUST00219,"0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.331676,0.000000,0.000000,0.000000,0.286465,0.244820,0.000000,0.252786,0.000000,0.000000,0.325972,0.000000,0.000000,0.000000,0.287780,0.000000,0.000000,0.000000,0.000000,0.245274,0.249438,0.000000,0.000000,0.512473,0.000000,0.331676,0.000000,0.000000",2026-04-10 10:07:18.907781
CUST00220,"0.000000,0.422327,0.000000,0.379478,0.386423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.335572,0.000000,0.000000,0.000000,0.379478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.334938,0.399397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.907781
CUST00221,"0.000000,0.000000,0.000000,0.285656,0.000000,0.256004,0.000000,0.000000,0.297065,0.269040,0.244749,0.000000,0.000000,0.000000,0.000000,0.252605,0.000000,0.329487,0.000000,0.285656,0.000000,0.000000,0.000000,0.332333,0.000000,0.000000,0.000000,0.000000,0.300649,0.000000,0.258999,0.000000,0.000000,0.000000,0.332333",2026-04-10 10:07:18.907781
CUST00222,"0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309257,0.000000,0.357477,0.323753,0.294522,0.348439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.361791,0.000000,0.401079,0.000000,0.414542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.907781
CUST00223,"0.000000,0.000000,0.000000,0.000000,0.000000,0.318134,0.000000,0.000000,0.369161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.313911,0.000000,0.000000,0.000000,0.000000,0.373615,0.000000,0.000000,0.412989,0.428091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412989",2026-04-10 10:07:18.907781
CUST00224,"0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.509818,0.435704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.606538,0.000000,0.000000,0.000000,0.000000,0.427036,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.909290
CUST00225,"0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506060,0.458318,0.000000,0.000000,0.000000,0.000000,0.435273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.586844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.909290
CUST00226,"0.000000,0.000000,0.000000,0.000000,0.353000,0.310672,0.311873,0.000000,0.000000,0.326492,0.000000,0.000000,0.000000,0.000000,0.310075,0.000000,0.379765,0.000000,0.399847,0.000000,0.000000,0.000000,0.000000,0.000000,0.418050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.909290
CUST00227,"0.000000,0.431195,0.000000,0.000000,0.394537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.335641,0.000000,0.346561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.452066,0.000000,0.000000,0.000000,0.336262,0.000000,0.000000,0.328963,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.909290
CUST00228,"0.000000,0.000000,0.000000,0.288856,0.294142,0.258872,0.000000,0.339009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.288856,0.000000,0.000000,0.000000,0.336057,0.000000,0.000000,0.250696,0.000000,0.304018,0.000000,0.261901,0.000000,0.339009,0.000000,0.336057",2026-04-10 10:07:18.909290
CUST00229,"0.000000,0.000000,0.341702,0.000000,0.000000,0.302110,0.000000,0.395631,0.000000,0.000000,0.288828,0.000000,0.292028,0.000000,0.301529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.354796,0.000000,0.305645,0.000000,0.395631,0.000000,0.000000",2026-04-10 10:07:18.909290
CUST00230,"0.000000,0.000000,0.347940,0.000000,0.349537,0.000000,0.000000,0.402853,0.000000,0.000000,0.294100,0.000000,0.297358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.311224,0.000000,0.402853,0.000000,0.000000",2026-04-10 10:07:18.909290
CUST00231,"0.000000,0.000000,0.000000,0.000000,0.000000,0.345700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.460915,0.345036,0.000000,0.000000,0.000000,0.000000,0.000000,0.405988,0.000000,0.000000,0.000000,0.000000,0.000000,0.334782,0.000000,0.405988,0.327515,0.000000,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.909893
CUST00232,"0.000000,0.000000,0.344085,0.339453,0.000000,0.000000,0.000000,0.000000,0.000000,0.319707,0.000000,0.000000,0.294064,0.000000,0.000000,0.000000,0.000000,0.391538,0.000000,0.339453,0.357270,0.000000,0.000000,0.000000,0.000000,0.000000,0.294608,0.000000,0.000000,0.000000,0.307776,0.000000,0.000000,0.000000,0.000000",2026-04-10 10:07:18.909893
CUST00233,"0.000000,0.480047,0.000000,0.000000,0.000000,0.000000,0.388063,0.000000,0.000000,0.000000,0.000000,0.000000,0.373667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380715,0.000000,0.366233,0.000000,0.447508,0.000000,0.000000,0.000000",2026-04-10 10:07:18.909893
CUST00234,"0.000000,0.000000,0.000000,0.000000,0.000000,0.304324,0.000000,0.398531,0.000000,0.000000,0.290945,0.344207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.409508,0.000000,0.000000,0.000000,0.000000,0.000000,0.307885,0.352299,0.398531,0.000000,0.000000",2026-04-10 10:07:18.909893
CUST00235,"0.000000,0.000000,0.000000,0.000000,0.355721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302619,0.000000,0.000000,0.308911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.407590,0.000000,0.000000,0.398419,0.000000,0.308327,0.367664,0.000000,0.000000,0.362420,0.000000,0.000000,0.000000",2026-04-10 10:07:18.909893
